ID DO CLIENTE,GÊNERO,IDOSO,CASADO,DEPENDENTES,TEMPO_COMO_CLIENTE,SERVIÇO TELEFÔNICO,SERVICO_INTERNET,SERVICO_SEGURANCA,SUPORTE_TECNICO,STREAMINGTV,TIPO_CONTRATO,MÉTODO DE PAGAMENTO,PAGAMENTO_MENSAL,TOTAL_PAGAMENTO,CHURN,GÊNERO_MAIOR_GRUPO,GÊNERO_MENOR_GRUPO,SERVIÇO TELEFÔNICO_MAIOR_GRUPO,SERVIÇO TELEFÔNICO_MENOR_GRUPO,PAGAMENTO_MENSAL_MEDIA,PAGAMENTO_MENSAL_MEDIANA,GÊNERO_CATCODES,CASADO_CATCODES,DEPENDENTES_CATCODES,SERVIÇO TELEFÔNICO_CATCODES,SERVICO_INTERNET_CATCODES,SERVICO_SEGURANCA_CATCODES,SUPORTE_TECNICO_CATCODES,STREAMINGTV_CATCODES,TIPO_CONTRATO_CATCODES,MÉTODO DE PAGAMENTO_CATCODES,CHURN_CATCODES,GÊNERO_MAIOR_GRUPO_CATCODES,GÊNERO_MENOR_GRUPO_CATCODES,SERVIÇO TELEFÔNICO_MAIOR_GRUPO_CATCODES,SERVIÇO TELEFÔNICO_MENOR_GRUPO_CATCODES
7943-RQCHR,fêmea,0,não,não,9,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,94.75,889.9,sim,fêmea,fêmea,sim,não,94.75,94.75,0,0,0,-1,1,0,0,2,1,1,1,0,0,1,0
3793-MMFUH,fêmea,1,não,não,13,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,95.05,1290.0,sim,fêmea,fêmea,sim,não,95.05,95.05,0,0,0,-1,1,0,0,2,1,1,1,0,0,1,0
3249-ZPQRG,macho,0,não,não,4,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,78.45,330.05,sim,macho,macho,sim,não,78.45,78.45,1,0,0,-1,1,0,0,0,1,1,1,1,1,1,0
2568-BRGYX,macho,0,não,não,4,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,70.2,237.95,sim,macho,macho,sim,não,70.2,70.2,1,0,0,-1,1,0,0,0,1,1,1,1,1,1,0
3084-DOWLE,fêmea,0,sim,não,72,,dsl,sim,sim,sim,dois anos,transferência bancária (automática),92.0,6474.4,não,fêmea,fêmea,sim,não,92.0,92.0,0,1,0,-1,0,2,2,2,0,3,0,0,0,1,0
1084-MNSMJ,fêmea,0,sim,sim,51,,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),85.5,4421.95,não,fêmea,fêmea,sim,não,85.5,85.5,0,1,1,-1,0,2,2,2,0,0,0,0,0,1,0
7721-JXEAW,macho,0,sim,não,59,,dsl,não,não,não,mês a mês,transferência bancária (automática),41.05,2452.7,sim,macho,macho,sim,não,41.05,41.05,1,1,0,-1,0,0,0,0,1,3,1,1,1,1,0
7249-WBIYX,macho,0,sim,não,10,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,85.6,813.85,sim,macho,macho,sim,não,85.6,85.6,1,1,0,-1,1,0,0,2,1,1,1,1,1,1,0
4238-HFHSN,macho,1,sim,não,61,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,82.15,4904.85,não,macho,macho,sim,não,82.15,82.15,1,1,0,-1,1,0,0,0,1,1,0,1,1,1,0
6250-CGGUN,macho,0,não,não,54,,fibra óptica,sim,sim,não,um ano,cheque eletrônico,84.4,4484.05,não,macho,macho,sim,não,84.4,84.4,1,0,0,-1,1,2,2,0,2,1,0,1,1,1,0
5478-JJVZK,fêmea,0,não,não,33,,dsl,sim,não,não,mês a mês,cheque enviado,60.9,2033.85,não,fêmea,fêmea,sim,não,60.9,60.9,0,0,0,-1,0,2,0,0,1,2,0,0,0,1,0
7596-IIWYC,fêmea,0,não,não,27,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),20.25,538.2,não,fêmea,fêmea,sim,não,20.25,20.25,0,0,0,-1,2,1,1,1,0,3,0,0,0,1,0
6567-HOOPW,fêmea,1,não,não,1,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,79.2,79.2,sim,fêmea,fêmea,sim,não,79.2,79.2,0,0,0,-1,1,0,0,2,1,1,1,0,0,1,0
9793-WECQC,macho,0,não,não,23,,fibra óptica,não,não,sim,mês a mês,cheque enviado,95.3,2192.9,não,macho,macho,sim,não,95.3,95.3,1,0,0,-1,1,0,0,2,1,2,0,1,1,1,0
4291-HPAXL,macho,0,não,sim,1,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.85,19.85,não,macho,macho,sim,não,19.85,19.85,1,0,1,-1,2,1,1,1,1,2,0,1,1,1,0
8999-YPYBV,macho,0,sim,sim,45,,dsl,sim,sim,sim,dois anos,cheque enviado,84.35,3858.05,não,macho,macho,sim,não,84.35,84.35,1,1,1,-1,0,2,2,2,0,2,0,1,1,1,0
1839-FBNFR,fêmea,0,sim,sim,39,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),19.85,854.8,não,fêmea,fêmea,sim,não,19.85,19.85,0,1,1,-1,2,1,1,1,0,3,0,0,0,1,0
3164-AALRN,macho,0,não,não,5,,dsl,não,não,sim,um ano,cheque enviado,70.0,347.4,sim,macho,macho,sim,não,70.0,70.0,1,0,0,-1,0,0,0,2,2,2,1,1,1,1,0
3071-MVJCD,macho,0,sim,sim,72,,dsl,sim,sim,sim,dois anos,transferência bancária (automática),82.3,5815.15,não,macho,macho,sim,não,82.3,82.3,1,1,1,-1,0,2,2,2,0,3,0,1,1,1,0
1697-BCSHV,fêmea,0,sim,sim,58,,dsl,não,não,sim,mês a mês,transferência bancária (automática),66.8,3970.4,não,fêmea,fêmea,sim,não,66.8,66.8,0,1,1,-1,0,0,0,2,1,3,0,0,0,1,0
0562-KBDVM,fêmea,0,não,não,70,,dsl,sim,sim,não,dois anos,transferência bancária (automática),44.6,3058.15,não,fêmea,fêmea,sim,não,44.6,44.6,0,0,0,-1,0,2,2,0,0,3,0,0,0,1,0
1131-SUEKT,macho,0,sim,sim,61,,fibra óptica,não,sim,sim,um ano,transferência bancária (automática),98.45,6145.2,não,macho,macho,sim,não,98.45,98.45,1,1,1,-1,1,0,2,2,2,3,0,1,1,1,0
3717-OEAUQ,macho,0,não,não,2,,fibra óptica,não,não,não,mês a mês,cheque enviado,70.7,129.2,não,macho,macho,sim,não,70.7,70.7,1,0,0,-1,1,0,0,0,1,2,0,1,1,1,0
4538-WNTMJ,fêmea,0,sim,sim,46,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,24.95,1165.9,não,fêmea,fêmea,sim,não,24.95,24.95,0,1,1,-1,2,1,1,1,2,2,0,0,0,1,0
3334-CTHOL,fêmea,0,não,não,1,,dsl,não,não,não,mês a mês,transferência bancária (automática),49.95,49.95,sim,fêmea,fêmea,sim,não,49.95,49.95,0,0,0,-1,0,0,0,0,1,3,1,0,0,1,0
4704-ERYFC,fêmea,0,sim,não,22,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,69.25,1554.0,sim,fêmea,fêmea,sim,não,69.25,69.25,0,1,0,-1,1,0,0,0,1,1,1,0,0,1,0
9432-RUVSL,fêmea,0,não,não,48,,fibra óptica,sim,sim,sim,dois anos,cartão de crédito (automático),102.5,4904.25,não,fêmea,fêmea,sim,não,102.5,102.5,0,0,0,-1,1,2,2,2,0,0,0,0,0,1,0
8060-HIWJJ,macho,0,não,não,64,,dsl,não,sim,sim,dois anos,cartão de crédito (automático),86.55,5632.55,não,macho,macho,sim,não,86.55,86.55,1,0,0,-1,0,0,2,2,0,0,0,1,1,1,0
7684-XSZIY,macho,0,sim,sim,72,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),24.3,1643.25,não,macho,macho,sim,não,24.3,24.3,1,1,1,-1,2,1,1,1,0,3,0,1,1,1,0
9089-UOWJG,fêmea,0,sim,sim,12,,dsl,não,não,sim,mês a mês,cartão de crédito (automático),58.35,740.55,não,fêmea,fêmea,sim,não,58.35,58.35,0,1,1,-1,0,0,0,2,1,0,0,0,0,1,0
8621-MNIHH,fêmea,1,sim,não,34,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,94.25,3217.55,sim,fêmea,fêmea,sim,não,94.25,94.25,0,1,0,-1,1,0,0,0,1,1,1,0,0,1,0
8039-ACLPL,fêmea,0,sim,sim,72,,dsl,sim,não,não,dois anos,cartão de crédito (automático),68.75,4888.2,não,fêmea,fêmea,sim,não,68.75,68.75,0,1,1,-1,0,2,0,0,0,0,0,0,0,1,0
9885-AIBVB,macho,0,sim,não,29,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,85.8,2440.25,não,macho,macho,sim,não,85.8,85.8,1,1,0,-1,1,0,0,0,1,1,0,1,1,1,0
1934-MKPXS,macho,0,sim,sim,33,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cartão de crédito (automático),20.1,620.55,não,macho,macho,sim,não,20.1,20.1,1,1,1,-1,2,1,1,1,2,0,0,1,1,1,0
2592-YKDIF,fêmea,0,não,não,1,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,20.35,20.35,não,fêmea,fêmea,sim,não,20.35,20.35,0,0,0,-1,2,1,1,1,1,2,0,0,0,1,0
2272-JKMSI,fêmea,0,sim,sim,62,,fibra óptica,não,sim,sim,um ano,cheque eletrônico,110.8,6840.95,não,fêmea,fêmea,sim,não,110.8,110.8,0,1,1,-1,1,0,2,2,2,1,0,0,0,1,0
0471-LVHGK,macho,0,sim,não,41,,dsl,não,não,sim,um ano,cheque eletrônico,73.0,3001.2,sim,macho,macho,sim,não,73.0,73.0,1,1,0,-1,0,0,0,2,2,1,1,1,1,1,0
9518-RWHZL,fêmea,0,não,não,64,,fibra óptica,não,não,sim,um ano,cartão de crédito (automático),100.05,6254.2,sim,fêmea,fêmea,sim,não,100.05,100.05,0,0,0,-1,1,0,0,2,2,0,1,0,0,1,0
8714-CTZJW,fêmea,0,não,não,4,,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),82.85,319.6,não,fêmea,fêmea,sim,não,82.85,82.85,0,0,0,-1,1,0,0,0,1,0,0,0,0,1,0
3569-EDBPQ,fêmea,0,não,não,24,,fibra óptica,sim,sim,não,mês a mês,cheque eletrônico,84.35,1938.05,não,fêmea,fêmea,sim,não,84.35,84.35,0,0,0,-1,1,2,2,0,1,1,0,0,0,1,0
3131-NWVFJ,fêmea,0,sim,sim,14,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,19.55,294.5,não,fêmea,fêmea,sim,não,19.55,19.55,0,1,1,-1,2,1,1,1,2,2,0,0,0,1,0
7521-YXVZY,macho,0,não,sim,3,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.95,58.3,não,macho,macho,sim,não,19.95,19.95,1,0,1,-1,2,1,1,1,1,2,0,1,1,1,0
5419-CONWX,fêmea,1,não,não,4,,fibra óptica,não,não,sim,mês a mês,cartão de crédito (automático),99.8,442.85,sim,fêmea,fêmea,sim,não,99.8,99.8,0,0,0,-1,1,0,0,2,1,0,1,0,0,1,0
6240-EURKS,fêmea,0,não,sim,18,,dsl,não,não,não,mês a mês,cheque eletrônico,35.0,553.0,sim,fêmea,fêmea,sim,não,35.0,35.0,0,0,1,-1,0,0,0,0,1,1,1,0,0,1,0
2373-NTKOD,macho,0,não,não,8,,dsl,não,não,sim,mês a mês,cheque eletrônico,66.25,546.45,não,macho,macho,sim,não,66.25,66.25,1,0,0,-1,0,0,0,2,1,1,0,1,1,1,0
1970-KKFWL,fêmea,0,não,não,35,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),23.3,797.1,não,fêmea,fêmea,sim,não,23.3,23.3,0,0,0,-1,2,1,1,1,0,3,0,0,0,1,0
6960-HVYXR,fêmea,0,não,não,1,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,76.0,76.0,sim,fêmea,fêmea,sim,não,76.0,76.0,0,0,0,-1,1,0,0,0,1,1,1,0,0,1,0
9337-SRRNI,macho,0,não,sim,66,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),25.3,1673.8,não,macho,macho,sim,não,25.3,25.3,1,0,1,-1,2,1,1,1,0,0,0,1,1,1,0
0895-UADGO,macho,0,não,sim,8,,dsl,sim,sim,não,dois anos,cheque enviado,44.55,343.45,não,macho,macho,sim,não,44.55,44.55,1,0,1,-1,0,2,2,0,0,2,0,1,1,1,0
5678-VFNEQ,fêmea,0,sim,não,71,,fibra óptica,sim,não,sim,um ano,cartão de crédito (automático),104.1,7412.25,não,fêmea,fêmea,sim,não,104.1,104.1,0,1,0,-1,1,2,0,2,2,0,0,0,0,1,0
5977-CKHON,fêmea,0,sim,sim,43,,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),92.55,4039.0,não,fêmea,fêmea,sim,não,92.55,92.55,0,1,1,-1,1,0,0,0,1,3,0,0,0,1,0
7024-OHCCK,fêmea,1,não,não,2,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,93.85,170.85,sim,fêmea,fêmea,sim,não,93.85,93.85,0,0,0,-1,1,0,0,2,1,1,1,0,0,1,0
2692-BUCFV,macho,1,não,não,29,,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),101.45,2948.6,não,macho,macho,sim,não,101.45,101.45,1,0,0,-1,1,0,0,2,1,3,0,1,1,1,0
7861-UVUFT,fêmea,0,sim,não,15,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,84.3,1308.4,sim,fêmea,fêmea,sim,não,84.3,84.3,0,1,0,-1,1,0,0,2,1,1,1,0,0,1,0
1830-GGFNM,macho,0,sim,sim,65,,fibra óptica,sim,sim,não,dois anos,cartão de crédito (automático),94.55,6078.75,não,macho,macho,sim,não,94.55,94.55,1,1,1,-1,1,2,2,0,0,0,0,1,1,1,0
5302-BDJNT,macho,0,não,não,35,,fibra óptica,não,sim,sim,mês a mês,cheque eletrônico,95.5,3418.2,não,macho,macho,sim,não,95.5,95.5,1,0,0,-1,1,0,2,2,1,1,0,1,1,1,0
5223-UZAVK,macho,0,não,não,64,,fibra óptica,sim,não,sim,um ano,cartão de crédito (automático),100.3,6603.8,não,macho,macho,sim,não,100.3,100.3,1,0,0,-1,1,2,0,2,2,0,0,1,1,1,0
4859-ZSRDZ,fêmea,0,sim,sim,58,,dsl,não,sim,sim,dois anos,cartão de crédito (automático),55.5,3166.9,não,fêmea,fêmea,sim,não,55.5,55.5,0,1,1,-1,0,0,2,2,0,0,0,0,0,1,0
5651-WYIPH,fêmea,1,não,não,18,,dsl,não,não,não,mês a mês,cartão de crédito (automático),49.85,865.75,não,fêmea,fêmea,sim,não,49.85,49.85,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0
9350-VLHMB,macho,0,sim,sim,67,,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),89.55,6373.1,não,macho,macho,sim,não,89.55,89.55,1,1,1,-1,1,0,0,0,1,3,0,1,1,1,0
3498-LZGQZ,macho,0,sim,sim,63,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,19.15,1177.05,não,macho,macho,sim,não,19.15,19.15,1,1,1,-1,2,1,1,1,0,2,0,1,1,1,0
8785-CJSHH,fêmea,0,sim,não,60,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,99.8,5985.75,não,fêmea,fêmea,sim,não,99.8,99.8,0,1,0,-1,1,0,0,2,1,1,0,0,0,1,0
5357-TZHPP,macho,1,não,não,9,,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),84.4,732.5,sim,macho,macho,sim,não,84.4,84.4,1,0,0,-1,1,0,0,0,1,0,1,1,1,1,0
3870-SPZSI,fêmea,0,sim,sim,70,,fibra óptica,sim,sim,sim,dois anos,cartão de crédito (automático),113.05,7869.05,não,fêmea,fêmea,sim,não,113.05,113.05,0,1,1,-1,1,2,2,2,0,0,0,0,0,1,0
0680-DFNNY,macho,0,sim,não,15,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,101.1,1504.05,sim,macho,macho,sim,não,101.1,101.1,1,1,0,-1,1,0,0,2,1,1,1,1,1,1,0
7560-QRBXH,fêmea,0,não,sim,48,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,19.95,936.7,não,fêmea,fêmea,sim,não,19.95,19.95,0,0,1,-1,2,1,1,1,2,2,0,0,0,1,0
7077-XJMET,macho,0,sim,não,12,,dsl,não,sim,sim,mês a mês,cheque eletrônico,74.15,741.4,não,macho,macho,sim,não,74.15,74.15,1,1,0,-1,0,0,2,2,1,1,0,1,1,1,0
8752-GHJFU,macho,1,sim,não,71,,fibra óptica,sim,sim,não,um ano,cheque eletrônico,92.0,6585.2,não,macho,macho,sim,não,92.0,92.0,1,1,0,-1,1,2,2,0,2,1,0,1,1,1,0
6896-SRVYQ,macho,1,não,não,44,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,73.85,3122.4,não,macho,macho,sim,não,73.85,73.85,1,0,0,-1,1,0,0,0,1,1,0,1,1,1,0
7767-UXAGJ,macho,0,não,não,1,,dsl,não,não,não,mês a mês,cheque eletrônico,50.45,50.45,sim,macho,macho,sim,não,50.45,50.45,1,0,0,-1,0,0,0,0,1,1,1,1,1,1,0
4652-ODEVH,macho,0,sim,sim,45,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,24.45,1088.25,não,macho,macho,sim,não,24.45,24.45,1,1,1,-1,2,1,1,1,0,2,0,1,1,1,0
6510-UPNKS,fêmea,0,não,não,23,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cartão de crédito (automático),24.8,615.35,não,fêmea,fêmea,sim,não,24.8,24.8,0,0,0,-1,2,1,1,1,2,0,0,0,0,1,0
6718-BDGHG,fêmea,0,sim,não,43,,dsl,não,sim,sim,um ano,transferência bancária (automática),64.85,2908.2,não,fêmea,fêmea,sim,não,64.85,64.85,0,1,0,-1,0,0,2,2,2,3,0,0,0,1,0
9046-DQMTP,macho,0,não,não,35,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,transferência bancária (automática),20.75,739.9,não,macho,macho,sim,não,20.75,20.75,1,0,0,-1,2,1,1,1,1,3,0,1,1,1,0
6439-LAJXL,macho,0,sim,não,9,,dsl,sim,sim,sim,mês a mês,cheque enviado,68.95,593.85,não,macho,macho,sim,não,68.95,68.95,1,1,0,-1,0,2,2,2,1,2,0,1,1,1,0
1571-SAVHK,macho,0,não,não,12,,fibra óptica,não,sim,sim,mês a mês,cheque enviado,99.95,1132.75,sim,macho,macho,sim,não,99.95,99.95,1,0,0,-1,1,0,2,2,1,2,1,1,1,1,0
9052-VKDUW,fêmea,1,sim,não,65,,fibra óptica,sim,não,sim,mês a mês,cartão de crédito (automático),109.4,7227.45,não,fêmea,fêmea,sim,não,109.4,109.4,0,1,0,-1,1,2,0,2,1,0,0,0,0,1,0
9546-CQJSU,fêmea,0,não,não,2,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,91.4,193.6,sim,fêmea,fêmea,sim,não,91.4,91.4,0,0,0,-1,1,0,0,2,1,1,1,0,0,1,0
1666-JZPZT,macho,0,não,não,27,,dsl,não,não,não,mês a mês,cheque enviado,49.0,1291.35,não,macho,macho,sim,não,49.0,49.0,1,0,0,-1,0,0,0,0,1,2,0,1,1,1,0
5777-KJIRB,fêmea,0,não,não,40,,dsl,não,não,não,um ano,cheque enviado,50.25,2023.55,não,fêmea,fêmea,sim,não,50.25,50.25,0,0,0,-1,0,0,0,0,2,2,0,0,0,1,0
0506-LVNGN,fêmea,1,não,não,5,,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),75.55,349.65,sim,fêmea,fêmea,sim,não,75.55,75.55,0,0,0,-1,1,0,0,0,1,0,1,0,0,1,0
7677-SJJJK,macho,0,sim,sim,8,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cartão de crédito (automático),19.9,153.95,não,macho,macho,sim,não,19.9,19.9,1,1,1,-1,2,1,1,1,2,0,0,1,1,1,0
2480-EJWYP,fêmea,1,sim,não,58,,fibra óptica,não,não,sim,um ano,transferência bancária (automática),97.8,5458.8,não,fêmea,fêmea,sim,não,97.8,97.8,0,1,0,-1,1,0,0,2,2,3,0,0,0,1,0
3253-HKOKL,fêmea,0,sim,sim,52,,fibra óptica,sim,não,sim,um ano,cheque eletrônico,100.3,5244.45,não,fêmea,fêmea,sim,não,100.3,100.3,0,1,1,-1,1,2,0,2,2,1,0,0,0,1,0
7055-HNEOJ,macho,0,sim,não,3,,dsl,não,sim,não,mês a mês,cheque enviado,55.8,154.55,não,macho,macho,sim,não,55.8,55.8,1,1,0,-1,0,0,2,0,1,2,0,1,1,1,0
5514-YQENT,macho,0,não,sim,41,,fibra óptica,sim,sim,sim,dois anos,cheque eletrônico,111.15,4507.15,não,macho,macho,sim,não,111.15,111.15,1,0,1,-1,1,2,2,2,0,1,0,1,1,1,0
3211-AAPKX,macho,0,não,não,20,,fibra óptica,não,sim,sim,mês a mês,cheque enviado,98.55,2031.95,não,macho,macho,sim,não,98.55,98.55,1,0,0,-1,1,0,2,2,1,2,0,1,1,1,0
8445-DNBAE,macho,0,não,sim,1,,dsl,não,não,não,mês a mês,cheque eletrônico,50.05,50.05,não,macho,macho,sim,não,50.05,50.05,1,0,1,-1,0,0,0,0,1,1,0,1,1,1,0
2951-QOQTK,macho,0,não,sim,4,,fibra óptica,não,sim,não,mês a mês,cartão de crédito (automático),80.8,332.45,sim,macho,macho,sim,não,80.8,80.8,1,0,1,-1,1,0,2,0,1,0,1,1,1,1,0
2958-NHPPS,macho,0,não,não,23,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque eletrônico,20.85,473.9,não,macho,macho,sim,não,20.85,20.85,1,0,0,-1,2,1,1,1,1,1,0,1,1,1,0
6806-YDEUL,fêmea,1,não,não,6,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,transferência bancária (automática),19.5,106.8,não,fêmea,fêmea,sim,não,19.5,19.5,0,0,0,-1,2,1,1,1,1,3,0,0,0,1,0
1735-XMJVH,macho,0,sim,sim,8,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.35,152.6,não,macho,macho,sim,não,19.35,19.35,1,1,1,-1,2,1,1,1,1,2,0,1,1,1,0
6890-PFRQX,macho,0,não,não,18,,dsl,sim,não,sim,mês a mês,cheque enviado,69.5,1199.4,não,macho,macho,sim,não,69.5,69.5,1,0,0,-1,0,2,0,2,1,2,0,1,1,1,0
0222-CNVPT,macho,1,não,não,52,,dsl,sim,não,sim,mês a mês,cartão de crédito (automático),48.8,2555.05,não,macho,macho,sim,não,48.8,48.8,1,0,0,-1,0,2,0,2,1,0,0,1,1,1,0
5899-OUVKV,macho,0,não,não,31,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,94.5,2979.2,não,macho,macho,sim,não,94.5,94.5,1,0,0,-1,1,0,0,2,1,1,0,1,1,1,0
8681-ICONS,macho,0,sim,sim,29,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,20.65,654.85,não,macho,macho,sim,não,20.65,20.65,1,1,1,-1,2,1,1,1,1,2,0,1,1,1,0
1621-YNCJH,fêmea,0,sim,não,36,,fibra óptica,sim,sim,não,dois anos,cartão de crédito (automático),106.05,3834.4,não,fêmea,fêmea,sim,não,106.05,106.05,0,1,0,-1,1,2,2,0,0,0,0,0,0,1,0
3473-XIIIT,fêmea,0,sim,não,16,,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,100.0,1534.75,sim,fêmea,fêmea,sim,não,100.0,100.0,0,1,0,-1,1,0,0,2,1,1,1,0,0,1,0
6362-QHAFM,macho,0,sim,não,42,,fibra óptica,não,sim,sim,um ano,cheque eletrônico,108.3,4586.15,não,macho,macho,sim,não,108.3,108.3,1,1,0,-1,1,0,2,2,2,1,0,1,1,1,0
7893-IXHRQ,macho,0,não,não,1,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque eletrônico,20.55,20.55,sim,macho,macho,sim,não,20.55,20.55,1,0,0,-1,2,1,1,1,1,1,1,1,1,1,0
3070-BDOQC,fêmea,0,não,não,60,,fibra óptica,não,não,sim,dois anos,cheque eletrônico,99.65,5941.05,não,fêmea,fêmea,sim,não,99.65,99.65,0,0,0,-1,1,0,0,2,0,1,0,0,0,1,0
2952-QAYZF,macho,0,não,não,5,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,85.3,424.15,sim,macho,macho,sim,não,85.3,85.3,1,0,0,-1,1,0,0,0,1,1,1,1,1,1,0
6234-PFPXL,macho,0,sim,não,22,,fibra óptica,sim,sim,sim,mês a mês,cartão de crédito (automático),95.9,2234.95,não,macho,macho,sim,não,95.9,95.9,1,1,0,-1,1,2,2,2,1,0,0,1,1,1,0
9824-QCJPK,macho,0,sim,não,36,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,20.0,666.75,não,macho,macho,sim,não,20.0,20.0,1,1,0,-1,2,1,1,1,2,2,0,1,1,1,0
4763-PGDPO,fêmea,0,não,não,4,,fibra óptica,não,não,não,mês a mês,cheque eletrônico,70.4,281.0,sim,fêmea,fêmea,sim,não,70.4,70.4,0,0,0,-1,1,0,0,0,1,1,1,0,0,1,0
4283-IVYCI,macho,0,não,não,9,,dsl,sim,sim,não,mês a mês,cheque enviado,64.95,547.8,não,macho,macho,sim,não,64.95,64.95,1,0,0,-1,0,2,2,0,1,2,0,1,1,1,0
1866-OBPNR,macho,0,sim,sim,1,,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),74.6,74.6,não,macho,macho,sim,não,74.6,74.6,1,1,1,-1,1,0,0,0,1,0,0,1,1,1,0
8205-MQUGY,macho,0,sim,sim,12,,dsl,sim,não,não,mês a mês,cheque eletrônico,49.2,571.15,não,macho,macho,sim,não,49.2,49.2,1,1,1,-1,0,2,0,0,1,1,0,1,1,1,0
8970-ANWXO,fêmea,0,não,não,23,,dsl,não,sim,sim,um ano,cheque enviado,73.75,1756.6,não,fêmea,fêmea,sim,não,73.75,73.75,0,0,0,-1,0,0,2,2,2,2,0,0,0,1,0
9480-BQJEI,macho,0,não,não,62,,fibra óptica,sim,não,não,um ano,transferência bancária (automática),92.3,5731.45,não,macho,macho,sim,não,92.3,92.3,1,0,0,-1,1,2,0,0,2,3,0,1,1,1,0
5394-SVGJV,macho,0,não,não,37,,fibra óptica,não,sim,sim,mês a mês,transferência bancária (automática),98.8,3475.55,sim,macho,macho,sim,não,98.8,98.8,1,0,0,-1,1,0,2,2,1,3,1,1,1,1,0
6979-TNDEU,fêmea,0,não,não,8,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.2,156.85,não,fêmea,fêmea,sim,não,19.2,19.2,0,0,0,-1,2,1,1,1,1,2,0,0,0,1,0
9777-WJJPR,macho,0,sim,não,31,,fibra óptica,não,não,sim,mês a mês,cartão de crédito (automático),88.65,2683.2,não,macho,macho,sim,não,88.65,88.65,1,1,0,-1,1,0,0,2,1,0,0,1,1,1,0
9283-LZQOH,macho,0,sim,sim,13,,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),74.4,896.75,sim,macho,macho,sim,não,74.4,74.4,1,1,1,-1,1,0,0,0,1,0,1,1,1,1,0
