ID DO CLIENTE,GÊNERO,IDOSO,CASADO,DEPENDENTES,TEMPO_COMO_CLIENTE,SERVIÇO TELEFÔNICO,SERVICO_INTERNET,SERVICO_SEGURANCA,SUPORTE_TECNICO,STREAMINGTV,TIPO_CONTRATO,MÉTODO DE PAGAMENTO,PAGAMENTO_MENSAL,TOTAL_PAGAMENTO,CHURN
1899-VXWXM,macho,0,não,não,48,,fibra óptica,não,não,sim,um ano,cartão de crédito (automático),106.1,5082.8,sim
1478-VPOAD,fêmea,0,não,não,1,,dsl,não,não,não,mês a mês,cheque eletrônico,43.8,43.8,não
9995-HOTOH,macho,0,sim,sim,63,,dsl,sim,não,sim,dois anos,cheque eletrônico,59.0,3707.6,não
2988-PLAHS,fêmea,0,não,não,3,,dsl,não,não,sim,um ano,cheque eletrônico,69.95,220.45,não
1371-OJCEK,fêmea,0,não,não,48,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,transferência bancária (automática),24.35,1133.7,não
4999-IEZLT,macho,0,não,não,66,,dsl,não,sim,não,um ano,cartão de crédito (automático),29.45,1983.15,não
8883-ANODQ,fêmea,0,sim,sim,68,,fibra óptica,não,não,não,dois anos,cartão de crédito (automático),84.4,5746.75,não
4690-LLKUA,macho,1,não,não,17,,dsl,não,não,não,mês a mês,cheque eletrônico,45.05,770.6,sim
2351-RRBUE,fêmea,0,sim,sim,7,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,20.65,134.05,não
5980-BDHPY,macho,0,sim,não,72,,dsl,sim,sim,sim,dois anos,transferência bancária (automática),87.1,6230.1,não
1498-DQNRX,fêmea,0,sim,não,29,,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.85,573.05,não
9469-WEJBT,macho,0,sim,não,37,sim,fibra óptica,não,sim,não,mês a mês,cheque eletrônico,90.35,3419.3,não
3331-HQDTW,fêmea,0,não,não,34,sim,fibra óptica,sim,não,sim,mês a mês,cheque enviado,109.8,3587.25,sim
9490-DFPMD,fêmea,1,não,não,42,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,84.65,3541.35,sim
2581-VKIRT,fêmea,0,sim,sim,59,sim,dsl,sim,sim,não,um ano,cheque enviado,65.5,3801.3,não
5442-XSDCW,macho,0,sim,sim,11,sim,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),79.5,868.5,sim
7426-WEIJX,macho,1,sim,sim,60,sim,fibra óptica,sim,não,não,mês a mês,cheque eletrônico,80.95,4859.1,não
2851-MMUTZ,fêmea,0,não,não,27,sim,dsl,não,sim,não,mês a mês,cheque enviado,56.15,1439.35,não
3049-NDXFL,fêmea,0,não,não,1,sim,fibra óptica,não,não,não,mês a mês,cheque enviado,85.8,85.8,sim
8580-AECUZ,macho,1,não,não,1,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,79.1,79.1,sim
3307-TLCUD,macho,0,sim,não,17,não,dsl,sim,não,não,mês a mês,cheque enviado,34.4,592.75,não
6625-FLENO,macho,0,sim,não,58,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,20.75,1185.95,não
2967-MXRAV,macho,0,sim,sim,1,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,18.8,18.8,não
7963-GQRMY,fêmea,0,sim,sim,3,sim,dsl,não,não,não,mês a mês,cheque enviado,44.3,134.5,sim
8189-HBVRW,fêmea,0,não,não,53,sim,fibra óptica,sim,não,não,mês a mês,cheque eletrônico,90.8,4921.2,não
4163-KIUHY,macho,0,não,não,35,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque eletrônico,25.6,901.25,não
1228-FZFRV,macho,0,sim,sim,50,sim,fibra óptica,sim,não,sim,mês a mês,cartão de crédito (automático),105.95,5341.8,sim
3500-NSDOA,macho,0,sim,sim,68,sim,dsl,não,sim,não,dois anos,cartão de crédito (automático),70.8,4859.95,não
1171-TYKUR,macho,0,sim,não,47,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque eletrônico,25.4,1139.2,não
3761-FLYZI,fêmea,1,sim,não,65,sim,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),108.8,7082.45,não
2058-DCJBE,macho,0,não,não,5,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,69.75,324.6,sim
5364-XYIRR,macho,0,sim,não,51,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,94.65,4812.75,sim
4829-AUOAX,fêmea,0,não,não,46,sim,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),96.05,4399.5,sim
1219-NNDDO,fêmea,0,não,não,9,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,76.85,663.55,não
8388-DMKAE,fêmea,0,não,não,8,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,20.25,174.65,não
4403-BWPAY,macho,0,não,não,14,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cartão de crédito (automático),24.8,321.7,não
9659-QEQSY,fêmea,0,não,não,45,sim,fibra óptica,sim,sim,sim,mês a mês,cheque eletrônico,115.65,5125.5,não
5405-ZMYXQ,fêmea,0,não,não,8,sim,fibra óptica,não,não,não,mês a mês,cartão de crédito (automático),74.6,548.9,não
5047-LHVLY,macho,1,não,sim,1,sim,dsl,não,não,não,mês a mês,cheque enviado,50.15,50.15,sim
1442-OKRJE,macho,0,sim,sim,66,sim,fibra óptica,sim,não,sim,um ano,transferência bancária (automática),103.15,7031.3,não
4737-AQCPU,macho,0,sim,sim,72,sim,dsl,sim,sim,não,dois anos,cartão de crédito (automático),72.1,5016.65,não
9158-VCTQB,fêmea,0,sim,não,41,sim,fibra óptica,sim,sim,sim,mês a mês,transferência bancária (automática),113.6,4594.95,sim
2808-CHTDM,fêmea,0,sim,sim,23,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,25.1,611.45,não
6311-UEUME,fêmea,0,não,não,29,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,78.9,2384.15,sim
0793-TWELN,fêmea,0,não,não,4,sim,fibra óptica,sim,não,não,mês a mês,cheque eletrônico,80.15,319.85,não
3283-WCWXT,macho,0,sim,sim,6,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,25.4,153.3,não
1060-ENTOF,fêmea,1,sim,não,67,sim,fibra óptica,sim,sim,não,um ano,cartão de crédito (automático),105.4,7035.6,não
0999-QXNSA,macho,1,não,sim,7,sim,dsl,não,não,não,mês a mês,cheque enviado,45.75,344.2,não
5451-MHQOF,macho,0,sim,sim,56,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,24.45,1431.65,não
4836-WNFNO,fêmea,0,sim,não,72,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),25.0,1849.2,não
9225-BZLNZ,macho,0,sim,não,72,sim,dsl,sim,não,sim,dois anos,cheque eletrônico,85.25,6083.1,não
0354-VXMJC,macho,0,sim,sim,23,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),19.6,426.65,não
4422-QVIJA,fêmea,0,não,sim,35,sim,dsl,não,não,não,mês a mês,cheque enviado,50.15,1655.35,não
9365-SRSZE,macho,1,sim,não,27,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,70.55,1943.9,não
6839-ITVZJ,fêmea,0,sim,sim,26,sim,dsl,não,sim,não,mês a mês,cheque eletrônico,60.05,1616.15,sim
8332-OSJDW,macho,0,sim,sim,12,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,26.4,314.95,não
4735-BJKOU,fêmea,0,não,não,40,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,20.15,804.85,não
0274-JKUJR,macho,0,sim,sim,7,não,dsl,sim,não,sim,mês a mês,cheque enviado,58.85,465.7,não
5740-YHGTW,macho,0,sim,sim,70,sim,fibra óptica,sim,não,sim,mês a mês,cartão de crédito (automático),97.55,6669.05,não
8917-SZTTJ,macho,0,sim,sim,60,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),19.65,1161.75,não
1696-MZVAU,macho,0,sim,sim,39,não,dsl,não,não,não,um ano,cartão de crédito (automático),25.25,947.75,não
7359-WWYJV,macho,0,sim,não,72,sim,fibra óptica,sim,sim,sim,dois anos,cartão de crédito (automático),114.45,8375.05,não
0375-HVGXO,fêmea,0,não,não,1,não,dsl,não,não,sim,mês a mês,cheque eletrônico,34.7,34.7,sim
4906-ZHGPK,macho,0,sim,sim,54,sim,dsl,não,sim,sim,um ano,cheque eletrônico,70.7,3770.0,não
8593-WHYHV,macho,0,não,não,3,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,85.3,264.8,sim
3795-GWTRD,fêmea,0,sim,sim,63,sim,dsl,sim,sim,sim,dois anos,cartão de crédito (automático),75.55,4707.85,não
1298-PHBTI,macho,0,sim,sim,71,sim,fibra óptica,não,sim,não,dois anos,cheque eletrônico,84.8,6152.4,não
6223-DHJGV,fêmea,0,não,não,42,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,20.65,958.1,não
6961-MJKBO,macho,0,não,não,47,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),20.45,943.0,não
6097-EQISJ,fêmea,0,sim,sim,66,sim,fibra óptica,não,não,sim,um ano,cartão de crédito (automático),102.45,6615.15,sim
4423-YLHDV,fêmea,0,sim,não,21,sim,fibra óptica,sim,não,sim,mês a mês,transferência bancária (automática),104.4,2200.25,sim
8158-WPEZG,macho,0,não,não,11,não,dsl,não,sim,não,mês a mês,cheque eletrônico,35.65,425.1,não
0107-YHINA,macho,0,não,sim,1,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,99.75,99.75,sim
4918-FYJNT,fêmea,1,sim,não,55,sim,fibra óptica,não,sim,não,mês a mês,cheque eletrônico,90.45,5044.8,não
0727-BNRLG,macho,0,não,não,69,sim,fibra óptica,não,sim,sim,dois anos,cartão de crédito (automático),97.65,6743.55,não
4854-CIDCF,fêmea,1,não,não,3,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,73.85,196.4,não
8640-SDGKB,macho,0,não,não,4,sim,dsl,não,sim,sim,mês a mês,cheque eletrônico,74.4,299.7,sim
3280-MRDOF,macho,1,não,não,30,sim,dsl,não,sim,sim,dois anos,cartão de crédito (automático),69.1,2093.9,não
6435-SRWBJ,fêmea,0,não,não,5,sim,fibra óptica,não,sim,não,mês a mês,cheque eletrônico,82.75,417.75,não
9964-WBQDJ,fêmea,0,sim,não,71,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),24.4,1725.4,não
6303-KFWSL,fêmea,0,não,não,29,sim,dsl,não,não,não,um ano,cheque eletrônico,55.25,1620.2,não
1702-CCFNJ,macho,0,sim,não,52,sim,dsl,não,sim,não,mês a mês,transferência bancária (automática),61.35,3169.55,não
8932-CZHRQ,macho,0,não,não,68,sim,dsl,sim,não,não,um ano,cartão de crédito (automático),76.75,5233.25,não
0386-CWRGM,fêmea,0,sim,sim,46,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,19.4,967.85,não
5515-RUGKN,macho,0,não,não,8,sim,dsl,não,não,não,mês a mês,cartão de crédito (automático),54.75,438.05,não
0404-AHASP,macho,0,sim,não,72,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),19.7,1421.9,não
7279-NMVJC,fêmea,0,não,não,17,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,transferência bancária (automática),19.9,323.15,não
2081-VEYEH,macho,0,não,não,3,sim,fibra óptica,não,sim,sim,mês a mês,cheque eletrônico,107.95,318.6,não
6407-UTSLV,fêmea,1,não,não,2,sim,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),83.8,163.7,não
4116-TZAQJ,fêmea,0,não,não,9,sim,fibra óptica,sim,não,não,mês a mês,cartão de crédito (automático),74.25,639.65,sim
9060-HJJRW,fêmea,0,não,não,51,não,dsl,não,não,sim,um ano,cartão de crédito (automático),56.4,2928.5,não
2587-YNLES,fêmea,0,sim,sim,6,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cheque enviado,20.1,100.35,não
7398-SKNQZ,fêmea,0,sim,não,3,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,94.9,273.2,não
5935-FCCNB,fêmea,1,não,não,17,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,94.2,1608.15,não
1958-RNRKS,macho,0,sim,não,30,sim,dsl,não,não,não,mês a mês,cheque eletrônico,49.9,1441.95,não
5136-RGMZO,macho,0,não,não,31,sim,dsl,não,sim,sim,mês a mês,cheque eletrônico,71.05,2168.15,não
8345-MVDYC,fêmea,0,não,não,45,sim,dsl,sim,sim,sim,dois anos,transferência bancária (automática),81.65,3618.7,não
8226-BXGES,macho,0,sim,não,64,sim,fibra óptica,sim,não,não,um ano,transferência bancária (automática),89.45,5692.65,não
3877-JRJIP,macho,0,não,não,1,sim,dsl,não,não,sim,mês a mês,cheque eletrônico,59.85,59.85,sim
8375-DKEBR,fêmea,1,não,não,1,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,69.6,69.6,sim
9705-IOVQQ,macho,1,sim,sim,61,sim,fibra óptica,não,não,sim,um ano,cheque eletrônico,99.0,5969.3,não
1015-OWJKI,macho,0,não,não,1,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.05,19.05,não
7511-YMXVQ,macho,0,não,não,9,não,dsl,não,não,sim,mês a mês,cheque eletrônico,45.4,418.8,sim
2040-XBAVJ,macho,0,sim,sim,72,sim,fibra óptica,sim,sim,sim,dois anos,transferência bancária (automática),114.45,8100.55,não
7551-JOHTI,fêmea,0,não,não,1,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.5,19.5,sim
8887-IPQNC,fêmea,0,sim,não,7,sim,dsl,não,não,não,mês a mês,cheque enviado,44.25,313.45,não
8646-JCOMS,fêmea,0,sim,não,66,sim,fibra óptica,não,sim,não,um ano,transferência bancária (automática),90.55,6130.95,não
9804-ICWBG,macho,0,não,não,1,sim,fibra óptica,não,não,não,mês a mês,cheque eletrônico,69.9,69.9,sim
1222-KJNZD,macho,0,sim,sim,40,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,transferência bancária (automática),20.4,745.3,não
0106-GHRQR,macho,0,não,não,16,sim,dsl,não,não,não,mês a mês,transferência bancária (automática),71.4,1212.1,não
5318-IXUZF,fêmea,0,não,não,2,sim,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),87.15,183.75,sim
3768-VHXQO,macho,0,sim,não,67,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),24.85,1583.5,não
8952-WCVCD,fêmea,0,sim,não,41,sim,fibra óptica,sim,não,sim,um ano,transferência bancária (automática),104.45,4162.05,não
2418-TPEUN,fêmea,0,sim,sim,56,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),19.8,1119.9,não
3963-RYFNS,fêmea,0,não,não,72,sim,fibra óptica,sim,sim,sim,dois anos,transferência bancária (automática),116.45,8013.55,não
3198-VELRD,fêmea,0,sim,sim,3,sim,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),84.75,264.85,sim
8540-ZQGEA,fêmea,0,sim,não,54,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),20.05,1102.4,não
1320-REHCS,macho,1,não,não,52,sim,fibra óptica,não,sim,sim,mês a mês,cheque eletrônico,110.75,5832.0,não
4137-JOPHL,fêmea,0,não,não,50,sim,fibra óptica,não,sim,não,dois anos,transferência bancária (automática),89.7,4304.5,não
9436-ZBZCT,macho,0,não,não,14,sim,fibra óptica,não,sim,sim,mês a mês,cheque eletrônico,89.95,1178.4,sim
7801-CEDNV,macho,0,sim,não,27,sim,dsl,sim,não,não,um ano,cartão de crédito (automático),48.7,1421.75,não
2057-BOYKM,fêmea,1,sim,não,72,sim,fibra óptica,sim,sim,não,dois anos,transferência bancária (automática),96.6,6827.5,não
3658-QQJYD,macho,0,não,não,62,sim,dsl,sim,não,sim,um ano,cartão de crédito (automático),74.3,4698.05,não
1803-BGNBD,fêmea,0,não,não,12,sim,dsl,não,sim,não,mês a mês,cheque eletrônico,54.3,654.5,não
0134-XWXCE,fêmea,1,não,não,44,sim,dsl,não,sim,sim,um ano,transferência bancária (automática),74.85,3268.05,não
6950-TWMYB,macho,0,sim,sim,54,sim,fibra óptica,não,sim,não,dois anos,transferência bancária (automática),79.95,4362.05,não
5848-FHRFC,fêmea,0,não,não,68,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),20.05,1386.9,não
2243-FNMMI,macho,0,não,não,20,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,mês a mês,cheque enviado,19.4,415.4,não
2511-MORQY,macho,0,sim,sim,50,sim,dsl,não,não,não,um ano,transferência bancária (automática),54.9,2614.1,não
5356-KZCKT,macho,0,não,não,58,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),24.45,1513.6,não
9470-XCCEM,macho,0,sim,sim,35,sim,fibra óptica,não,não,sim,mês a mês,transferência bancária (automática),89.65,3161.6,não
6519-CFDBX,fêmea,0,não,não,2,sim,dsl,não,não,não,mês a mês,cheque eletrônico,45.4,80.95,não
3902-MIVLE,macho,0,sim,sim,63,sim,dsl,sim,sim,não,dois anos,cheque enviado,75.7,4676.7,não
0409-WTMPL,fêmea,0,sim,não,58,sim,fibra óptica,sim,não,sim,um ano,cartão de crédito (automático),110.65,6526.65,não
8763-KIAFH,fêmea,0,sim,sim,27,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,cheque enviado,20.55,583.3,não
3669-WHAFY,fêmea,0,sim,não,71,sim,fibra óptica,sim,sim,sim,dois anos,cartão de crédito (automático),115.15,8078.1,não
3055-VTCGS,fêmea,0,não,não,63,sim,dsl,não,não,não,um ano,cartão de crédito (automático),58.55,3503.5,não
3144-KMTWZ,macho,0,sim,não,71,sim,fibra óptica,não,não,não,mês a mês,transferência bancária (automática),93.25,6669.45,não
7279-BUYWN,fêmea,1,não,não,41,sim,fibra óptica,sim,não,sim,mês a mês,cheque eletrônico,113.2,4689.5,sim
7156-MHUGY,macho,1,não,não,13,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,90.5,1201.15,sim
7198-GLXTC,macho,0,não,não,2,sim,fibra óptica,não,não,sim,mês a mês,cheque eletrônico,79.0,143.65,sim
2007-QVGAW,fêmea,0,sim,sim,68,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),19.35,1292.65,não
5207-PLSTK,macho,0,sim,sim,1,sim,dsl,sim,não,não,mês a mês,cheque enviado,48.75,48.75,não
2307-FYNNL,macho,1,não,não,65,sim,fibra óptica,sim,sim,sim,dois anos,cheque eletrônico,109.05,7108.2,não
5605-XNWEN,macho,1,sim,não,72,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,transferência bancária (automática),25.0,1802.55,não
2155-AMQRX,fêmea,0,não,não,28,sim,dsl,não,sim,não,mês a mês,cartão de crédito (automático),54.9,1505.15,não
6181-AXXYF,macho,0,sim,sim,72,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,dois anos,cartão de crédito (automático),24.75,1859.1,não
5091-HFAZW,fêmea,0,não,não,2,sim,fibra óptica,sim,não,sim,mês a mês,cheque eletrônico,91.15,168.5,não
0516-VRYBW,fêmea,0,não,sim,18,sim,não,sem serviço de internet,sem serviço de internet,sem serviço de internet,um ano,transferência bancária (automática),20.15,390.85,sim
